source_url,Date of Sale,Product,Product Category,Quantity,Total Price,Total Profit,Payment Type,Customer ID,Location,Gender,Age Category,Main Category,Subcategory
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page04.html,2024-10-21,Pink Cheque Shirt Dress,Children → Girls Wear,1,16.5,8.41,Credit Card,10969,Kildare,Female,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page04.html,2024-10-21,Grey Marl Panda Face Crew,Children → Boys Wear,1,11.5,5.87,Debit Card,7937,Dublin,Female,25-34,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page04.html,2024-10-21,Grey Marl Panda Face Crew,Children → Boys Wear,3,34.5,17.59,CC,5725,Dublin,Female,35-44,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page04.html,2024-10-22,White Short Sleeve Oxford Shirt,Men → Shirts,1,53.0,20.14,Credit Card,14891,Dublin,Female,25-34,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page04.html,2024-10-22,Pink Cheque Shirt Dress,Children → Girls Wear,1,16.5,8.41,Credit Card,16256,Dublin,Female,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page04.html,2024-10-22,Pink Slim Fit Double Cuff Shirt,Men → Shirts,1,29.0,11.02,Debit Card,11737,Dublin,Female,45-54,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page04.html,2024-10-23,White Tie and Shirt Set,Men → Shirts,3,105.0,39.9,PayPal,3091,Dublin,Male,35-44,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page04.html,2024-10-24,White Short Sleeve Bird Print Shirt,Men → Shirts,1,29.0,11.02,Debit Card,1922,Cork,,18-24,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page04.html,2024-10-24,White Puff Sleeve T-shirt Five Pack,Children → Girls Wear,1,21.5,10.96,Debit Card,7059,Dublin,Female,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page04.html,2024-10-24,Starlight Rug,Homeware → Bed Bath,1,74.7,20.75,Credit Card,6972,Wexford,Female,18-24,Homeware,Bed Bath
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page04.html,2024-10-24,Black Single Cuff Shirt,Men → Shirts,2,84.0,31.92,PayPal,17834,Kilkenny,Male,35-44,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page04.html,2024-10-25,Lattice Runner,Homeware → Design,2,172.0,68.8,Credit Card,7716,Meath,Male,35-44,Homeware,Design
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page04.html,2024-10-25,Blue Stripe Snuggle Fit Pyjamas,Children → Boys Wear,2,37.0,18.87,Credit Card,5203,Tipperary,Female,35-44,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page04.html,2024-10-25,Navy Suede Loafers,Men → Shoes,1,35.0,15.75,Debit Card,13856,Louth,Male,25-34,Men,Shoes
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page04.html,2024-10-25,Ultimate Feels Like Down Duvet,Homeware → Bed Bath,2,136.0,47.6,Debit Card,7216,Dublin,Female,18-24,Homeware,Bed Bath
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page04.html,2024-10-25,Lilac/Mint Long Sleeve Shirts,Children → Girls Wear,1,26.0,13.26,Debit Card,2253,Dublin,Male,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page04.html,2024-10-25,Light Grey Straight Fit Jeans,Men → Jeans,1,29.0,11.6,Debit Card,4523,Cork,Female,55-64,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page04.html,2024-10-25,Cream Vintage Bin,Homeware → Bed Bath,4,288.0,100.8,Credit Card,11919,Laois,Female,35-44,Homeware,Bed Bath
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page04.html,2024-10-26,Lyle & Scott Oxford Shirt,Men → Shirts,1,63.0,23.94,Debit Card,16181,Donegal,Male,55-64,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page04.html,2024-10-26,Pink Slim Fit Double Cuff Shirt,Men → Shirts,1,29.0,11.02,Credit Card,6787,,Female,18-24,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page04.html,2024-10-26,Navy Tailored Trousers,Men → Trousers,2,75.6,32.76,Credit Card,5309,Meath,Female,45-54,Men,Trousers
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page04.html,2024-10-26,Multi Llama Vests Three Pack,Children → Girls Wear,1,17.5,8.93,Debit Card,14300,Tipperary,Female,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page05.html,2024-10-26,Light Blue Ditsy Slub Dress,Women → Dresses,-1,22.5,11.25,Credit Card,8278,Wicklow,Male,45-54,Women,Dresses
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page05.html,2024-10-26,Floral Embroidered Kaftan,Children → Girls Wear,3,96.0,48.96,Credit Card,4466,Offaly,,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page05.html,2024-10-27,Cobalt Corbed Sandals,Children → Boys Wear,1,18.5,9.44,Debit Card,14966,Dublin,Female,25-34,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page05.html,2024-10-27,Hawaiian Print Sun Safe Two Piece,Children → Girls Wear,2,35.0,17.85,Debit Card,3875,Kildare,Female,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page05.html,2024-10-27,Pink Slim Fit Double Cuff Shirt,Men → Shirts,1,29.0,11.02,Debit Card,6606,Limerick,Male,25-34,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page05.html,2024-10-27,Lyle & Scott Oxford Shirt,Men → Shirts,1,63.0,23.94,Credit Card,6653,Kilkenny,Female,25-34,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page05.html,2024-10-27,Black Full Length Leggings,Men → Trousers,1,46.0,22.54,Debit Card,4298,Dublin,Female,25-34,Men,Trousers
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page05.html,2024-10-27,Fluro Shorts Two Pack,Children → Boys Wear,1,15.75,7.17,Debit Card,12700,Cork,Female,25-34,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page05.html,2024-10-27,Dawson Trolley,Homeware → Design,1,51.3,17.1,CC,5037,Cork,Female,25-34,Homeware,Design
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page05.html,2024-10-27,Navy/White Long Sleeve Gingham Cheque Shirt,Men → Shirts,1,29.0,11.02,Credit Card,7716,Meath,Male,35-44,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page05.html,2024-10-28,Two pack Stars Bed Set,Homeware → Bed Bath,-1,30.15,8.38,Credit Card,13806,Cork,Female,35-44,Homeware,Bed Bath
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page05.html,2024-10-28,Navy Colourblock Crew and Jogger Set,Children → Boys Wear,2,35.0,17.85,Credit Card,11169,Wicklow,Male,25-34,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page05.html,2024-10-28,White Tie and Shirt Set,Men → Shirts,5,175.0,66.5,Credit Card,3128,Kilkenny,Female,55-64,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page05.html,2024-10-28,Dark Ink Slim Fit Jeans with Stretch,Men → Jeans,1,46.0,18.4,Debit Card,9759,Cavan,Male,45-54,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page05.html,2024-10-28,Black Single Cuff Shirt,Men → Shirts,3,126.0,47.88,Credit Card,3256,Clare,Female,35-44,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page05.html,2024-10-29,Black Mary Jane Shoes,Men → Shoes,1,44.0,19.8,Debit Card,7559,Dublin,Male,35-44,Men,Shoes
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page05.html,2024-10-29,Long Sleeve Swing Shirt,Women → Tops,2,63.0,35.0,Debit Card,4098,Meath,Female,35-44,Women,Tops
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page05.html,2024-10-29,Mid Blue Slim Fit Ultra Flex Jeans,Men → Jeans,1,48.0,19.2,Debit Card,5273,Cork,Male,35-44,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page05.html,2024-10-29,Dark Ink Slim Fit Jeans with Stretch,Men → Jeans,1,46.0,18.4,Debit Card,16797,Mayo,Male,25-34,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page05.html,2024-10-29,Black Geo Jacquard Dress,Women → Dresses,1,33.3,14.8,PayPal,12541,Cork,Male,35-44,Women,Dresses
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page05.html,2024-10-30,Black Single Cuff Shirt,Men → Shirts,1,37.8,11.76,Debit Card,6722,Cork,Male,35-44,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page05.html,2024-10-30,Long Sleeve Swing Shirt,Women → Tops,2,63.0,35.0,Credit Card,5444,Dublin,Male,35-44,Women,Tops
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page05.html,2024-10-30,Black Jersey Denim Leggings,Men → Trousers,1,57.0,27.93,Debit Card,14075,Dublin,Female,25-34,Men,Trousers
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page05.html,2024-10-30,White Puff Sleeve T-shirt Five Pack,Children → Girls Wear,1,21.5,10.96,Debit Card,18222,Roscommon,Female,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page05.html,2024-10-30,Multi Llama Vests Three Pack,Children → Girls Wear,1,17.5,8.93,Credit Card,5578,Dublin,Female,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page05.html,2024-10-31,Navy Tailored Trousers,Men → Trousers,4,151.2,65.52,Credit Card,18019,Dublin,,45-54,Men,Trousers
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page05.html,2024-10-31,Black Loose Fit Jeans with Stretch,Men → Jeans,1,29.0,11.6,Credit Card,1834,Cork,Male,18-24,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page05.html,2024-10-31,Metallic Cross Strap Block Heels,Men → Shoes,1,58.5,22.75,Credit Card,3787,Cork,Male,25-34,Men,Shoes
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page05.html,2024-11-01,Rose Print Prom Dress,Children → Girls Wear,2,74.0,37.74,Debit Card,15322,Dublin,Female,55-64,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page05.html,2024-11-01,Grey Marl Panda Face Crew,Children → Boys Wear,3,34.5,17.59,Debit Card,4587,Waterford,Male,55-64,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page06.html,2024-11-01,Rose Print Prom Dress,Children → Girls Wear,2,74.0,37.74,Credit Card,9484,Wicklow,Female,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page06.html,2024-11-01,1000 Thread Count Cotton Sateen Collection,Homeware → Bed Bath,4,356.0,124.6,Credit Card,4608,Dublin,Male,25-34,Homeware,Bed Bath
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page06.html,2024-11-01,Navy Colourblock Crew and Jogger Set,Children → Boys Wear,1,17.5,8.93,PayPal,6194,Meath,Female,25-34,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page06.html,2024-11-02,Floral Embroidered Kaftan,Children → Girls Wear,2,64.0,32.64,PayPal,11437,Meath,Female,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page06.html,2024-11-02,Leather Court Shoes,Men → Shoes,3,111.0,49.95,Debit Card,16266,Dublin,Male,25-34,Men,Shoes
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page06.html,2024-11-02,Rose Print Prom Dress,Children → Girls Wear,1,37.0,18.87,Debit Card,13941,Limerick,Female,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page06.html,2024-11-03,Blue Maxi Button Through Dress,Women → Dresses,1,46.8,20.8,Credit Card,5037,Cork,Female,25-34,Women,Dresses
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page06.html,2024-11-03,Multi Short Sleeve Character T-shirt,Children → Boys Wear,1,16.5,8.41,Credit Card,3575,Donegal,Male,35-44,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page06.html,2024-11-03,Mid Blue Straight Fit Jeans,Men → Jeans,2,76.0,30.4,Credit Card,19259,Donegal,Female,25-34,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page06.html,2024-11-03,Navy Colourblock Crew and Jogger Set,Children → Boys Wear,1,17.5,8.93,PayPal,19522,Dublin,Female,35-44,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page06.html,2024-11-03,White Puff Sleeve T-shirt Five Pack,Children → Girls Wear,2,43.0,21.93,CC,9412,Wicklow,Male,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page06.html,2024-11-03,Blue Stripe Snuggle Fit Pyjamas,Children → Boys Wear,1,18.5,9.44,Credit Card,4877,Dublin,Female,45-54,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page06.html,2024-11-03,White Colour Block T-Shirt,Children → Boys Wear,2,45.0,22.95,Credit Card,11956,Meath,Male,35-44,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page06.html,2024-11-03,Lilac/Mint Long Sleeve Shirts,Children → Girls Wear,2,52.0,26.52,Debit Card,6306,Monaghan,Female,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page06.html,2024-11-04,Red/Charcoal Joggers Two Pack,Children → Boys Wear,1,15.0,7.65,Credit Card,11956,Meath,Male,35-44,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page06.html,2024-11-04,Orange/Navy Shorts Three Pack,Children → Girls Wear,1,16.5,8.41,Debit Card,17766,Tipperary,Male,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page06.html,2024-11-04,Navy Colourblock Crew and Jogger Set,Children → Boys Wear,2,35.0,17.85,Credit Card,17812,Dublin,Male,35-44,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page06.html,2024-11-04,Orange/Navy Shorts Three Pack,Children → Girls Wear,1,16.5,8.41,Debit Card,10547,Cork,Female,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page06.html,2024-11-04,White Tie and Shirt Set,Men → Shirts,2,70.0,26.6,Debit Card,15762,Cork,Male,25-34,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page06.html,2024-11-05,Orange/Navy Shorts Three Pack,Children → Girls Wear,2,33.0,16.83,CC,12084,Dublin,Female,55-64,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page06.html,2024-11-05,Harriet Chambray Top,Women → Tops,1,31.5,17.5,Credit Card,2191,Waterford,Male,18-24,Women,Tops
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page06.html,2024-11-05,Blue Floral Embroidered Mac,Children → Girls Wear,1,35.0,17.85,Debit Card,10097,Dublin,Male,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page06.html,2024-11-05,Foraker Canvas Coat,Women → Tops,1,41.4,23.0,Credit Card,12475,Dublin,Male,35-44,Women,Tops
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page06.html,2024-11-05,Dawson Trolley,Homeware → Design,1,57.0,22.8,Credit Card,4444,Donegal,Female,35-44,Homeware,Design
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page06.html,2024-11-06,Lyle & Scott Oxford Shirt,Men → Shirts,1,63.0,23.94,Credit Card,13387,Kildare,Female,25-34,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page06.html,2024-11-06,Feathers Printed Bed Set,Homeware → Bed Bath,2,63.0,17.5,CC,5037,Cork,Female,25-34,Homeware,Bed Bath
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page06.html,2024-11-06,Neutral Chino Trousers,Men → Trousers,1,35.0,17.15,Debit Card,8869,Wexford,Female,25-34,Men,Trousers
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page06.html,2024-11-06,White Tie and Shirt Set,Men → Shirts,2,70.0,26.6,Debit Card,4887,Kildare,Female,45-54,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page06.html,2024-11-06,Light Grey Straight Fit Jeans,Men → Jeans,1,26.1,8.7,Credit Card,3394,Westmeath,Female,55-64,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page06.html,2024-11-07,Hawaiian Print Sun Safe Two Piece,Children → Girls Wear,2,31.5,14.35,Debit Card,4063,Monaghan,Male,45-54,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page07.html,2024-11-07,Dawson Trolley,Homeware → Design,1,57.0,22.8,Credit Card,5487,Waterford,Female,25-34,Homeware,Design
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page07.html,2024-11-08,Floral Embroidered Kaftan,Children → Girls Wear,1,32.0,16.32,Debit Card,2253,Dublin,Male,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page07.html,2024-11-08,Hawaiian Print Sun Safe Two Piece,Children → Girls Wear,1,15.75,7.17,Debit Card,19372,Cork,,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page07.html,2024-11-08,Dark Ink Slim Fit Jeans with Stretch,Men → Jeans,1,46.0,18.4,Credit Card,5181,Wexford,Male,25-34,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page07.html,2024-11-08,Hawaiian Print Sun Safe Two Piece,Children → Girls Wear,2,35.0,17.85,Credit Card,13706,Cork,Female,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page07.html,2024-11-08,Dark Wash Straight Fit Jeans,Men → Jeans,1,33.0,13.2,Credit Card,10000,Dublin,Female,18-24,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page07.html,2024-11-09,Multi Llama Vests Three Pack,Children → Girls Wear,1,17.5,8.93,Debit Card,2734,,Female,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page07.html,2024-11-09,Hawaiian Print Sun Safe Two Piece,Children → Girls Wear,1,15.75,7.17,Credit Card,4928,Dublin,Male,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page07.html,2024-11-09,Fluro Shorts Two Pack,Children → Boys Wear,4,70.0,35.7,Credit Card,7919,Dublin,Female,25-34,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page07.html,2024-11-09,Blue Stripe Snuggle Fit Pyjamas,Children → Boys Wear,2,37.0,18.87,Debit Card,16622,Mayo,Female,55-64,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page07.html,2024-11-10,Navy Tailored Trousers,Men → Trousers,4,168.0,82.32,PayPal,14659,Kildare,Male,25-34,Men,Trousers
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page07.html,2024-11-10,Black Skinny Fit Jeans with Stretch,Men → Jeans,1,46.0,18.4,Debit Card,17137,Cork,Male,35-44,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page07.html,2024-11-10,White Polo Two Pack,Children → Girls Wear,1,7.5,3.83,Debit Card,3187,Dublin,Female,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page07.html,2024-11-10,Woodel Wall Mirror,Homeware → Design,1,66.0,26.4,Credit Card,6662,Cork,Female,25-34,Homeware,Design
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page07.html,2024-11-10,Rose Print Prom Dress,Children → Girls Wear,1,37.0,18.87,Voucher,11503,Tipperary,Female,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page07.html,2024-11-10,Long Sleeve Swing Shirt,Women → Tops,1,31.5,17.5,Debit Card,6834,Kildare,Male,35-44,Women,Tops
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page07.html,2024-11-10,Fluro Shorts Two Pack,Children → Boys Wear,1,17.5,8.93,Debit Card,12478,Limerick,Male,55-64,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page07.html,2024-11-10,Blue Stripe Snuggle Fit Pyjamas,Children → Boys Wear,3,55.5,28.3,Debit Card,8462,Kildare,Male,25-34,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page07.html,2024-11-10,Coral Plisse Dress,Women → Dresses,1,36.0,16.0,Debit Card,15206,Meath,Male,25-34,Women,Dresses
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page07.html,2024-11-11,Dark Blue Belted Jeans,Men → Jeans,1,29.0,11.6,CC,15275,Clare,Female,25-34,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page07.html,2024-11-11,Black Full Length Leggings,Men → Trousers,1,46.0,22.54,Debit Card,4159,Dublin,Female,35-44,Men,Trousers
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page07.html,2024-11-11,Pennsylvania Notebooks,Homeware → Design,10,115.0,46.0,Credit Card,3969,Limerick,Male,18-24,Homeware,Design
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page07.html,2024-11-11,Light Grey Straight Fit Jeans,Men → Jeans,1,26.1,8.7,Voucher,7071,Monaghan,Female,25-34,Men,Jeans
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page07.html,2024-11-12,Lyle & Scott Oxford Shirt,Men → Shirts,2,126.0,47.88,PayPal,14816,Roscommon,Female,45-54,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page07.html,2024-11-12,Rose Print Prom Dress,Children → Girls Wear,1,37.0,18.87,Debit Card,12591,Dublin,Male,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page07.html,2024-11-12,Navy Linen Blend Dress,Women → Dresses,1,30.0,15.0,PayPal,18434,,Female,18-24,Women,Dresses
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page07.html,2024-11-12,Navy Jersey Joggers,Men → Trousers,2,48.0,23.52,Credit Card,17162,Kerry,Male,25-34,Men,Trousers
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page07.html,2024-11-13,Floral Embroidered Kaftan,Children → Girls Wear,3,96.0,48.96,Debit Card,6641,Meath,Male,55-64,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page07.html,2024-11-13,Red/Charcoal Joggers Two Pack,Children → Boys Wear,1,15.0,7.65,Debit Card,2375,Dublin,Female,,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page07.html,2024-11-13,Lilac/Mint Long Sleeve Shirts,Children → Girls Wear,1,26.0,13.26,Credit Card,11094,Cork,Female,45-54,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page08.html,2024-11-14,Floral Embroidered Kaftan,Children → Girls Wear,1,32.0,16.32,PayPal,6340,Wicklow,Female,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page08.html,2024-11-14,Red Wing Iron Ranger Boot,Men → Shoes,1,87.0,39.15,Credit Card,16709,,Female,18-24,Men,Shoes
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page08.html,2024-11-14,Metallic Cross Strap Block Heels,Men → Shoes,1,65.0,29.25,Credit Card,13437,Dublin,Male,45-54,Men,Shoes
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page08.html,2024-11-14,Pennsylvania Notebooks,Homeware → Design,2,20.7,6.9,Credit Card,1959,Dublin,Female,35-44,Homeware,Design
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page08.html,2024-11-14,Lilac/Mint Long Sleeve Shirts,Children → Girls Wear,1,26.0,13.26,Credit Card,8184,Sligo,Female,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page08.html,2024-11-14,White Colour Block T-Shirt,Children → Boys Wear,2,45.0,22.95,Credit Card,2769,Kerry,Female,35-44,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page08.html,2024-11-15,Rose Print Prom Dress,Children → Girls Wear,1,37.0,18.87,Debit Card,10097,Dublin,Male,25-34,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page08.html,2024-11-15,Red Wing Iron Ranger Boot,Men → Shoes,1,87.0,39.15,Credit Card,6806,Wexford,Male,25-34,Men,Shoes
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page08.html,2024-11-15,Lodge Women's Shirt,Women → Tops,1,33.3,18.5,CC,15206,Meath,Male,25-34,Women,Tops
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page08.html,2024-11-15,Navy Colourblock Crew and Jogger Set,Children → Boys Wear,1,17.5,8.93,Debit Card,1084,Limerick,Male,35-44,Children,Boys Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page08.html,2024-11-17,Black Signature Point Court Shoes,Men → Shoes,1,44.0,19.8,Debit Card,14750,Wicklow,Female,25-34,Men,Shoes
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page08.html,2024-11-17,White Tie and Shirt Set,Men → Shirts,4,140.0,53.2,PayPal,8422,Westmeath,,25-34,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page08.html,2024-11-17,Blue Floral Embroidered Mac,Children → Girls Wear,1,31.5,14.35,Debit Card,12991,Carlow,Male,35-44,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page08.html,2024-11-17,Rose Print Prom Dress,Children → Girls Wear,1,37.0,18.87,Debit Card,8741,Mayo,Female,18-24,Children,Girls Wear
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page08.html,2024-11-18,White Tie and Shirt Set,Men → Shirts,2,70.0,26.6,Debit Card,2453,Dublin,Male,25-34,Men,Shirts
http://mlg.ucd.ie/modules/python/assignment1/retail/2024Q4-page08.html,2024-11-19,Mid Blue Slim Fit Ultra Flex Jeans,Men → Jeans,1,48.0,19.2,CC,19037,Donegal,Female,35-44,Men,Jeans
